name,opening_hours,price_level,id,scope,rating,types,plus_code,user_ratings_total,vicinity,place_id,business_status,geometry,photos,reference,icon
Walmart Supercenter,{'open_now': False},1,57c470dea5e511deaea8773aee06bab5a81cff8f,GOOGLE,3.9,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'F64X+JP Holton, KS, United States', 'global_code': '86F6F64X+JP'}",519,"427 S, Arizona Avenue, Holton",ChIJP_IFLyNLvocR8hdIrQHt0O4,OPERATIONAL,"{'location': {'lat': 39.456527, 'lng': -95.7507145}, 'viewport': {'northeast': {'lat': 39.4575833802915, 'lng': -95.74834649999998}, 'southwest': {'lat': 39.4548854197085, 'lng': -95.7521221}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100167153958297667849"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAM-BC_5n372zUoiTDf-U9TMos4b8EXINTTwkE3XF18Ms21ojEthee28RuusjTbEjIkPBvwIIppv06Qi4HgueuR70zUzyGSMbArgRo9OIJzjJesErGSGDCp1hgCPkIeP5aEhBP_IAhAN4dndQ7VIRaG6RbGhRmOvlS7aHpeL8XEQyDEmKqRaGxLA', 'width': 1067}]",ChIJP_IFLyNLvocR8hdIrQHt0O4,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Ray's Apple Market,{'open_now': False},,0bb79c20dcf901a77bfbcfaeece64c62dc37449d,GOOGLE,4.3,"['grocery_or_supermarket', 'bakery', 'supermarket', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '5WQV+46 Saint Marys, KS, United States', 'global_code': '86F55WQV+46'}",64,"801 Jesuit Lane, Saint Marys",ChIJtxbqM8NfvocRcvk-hWlqU50,OPERATIONAL,"{'location': {'lat': 39.18782100000001, 'lng': -96.056985}, 'viewport': {'northeast': {'lat': 39.1893107302915, 'lng': -96.0555515697085}, 'southwest': {'lat': 39.1866127697085, 'lng': -96.0582495302915}}}","[{'height': 792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106777824777102548706"">Ray&#39;s Apple Market</a>'], 'photo_reference': 'CmRaAAAATMkChr7AbCrEMI4mOZBYzL6ndduYYyK3f7bt0jyXBE1b7ykWrthKfs842_HlHMc8qz0nL_wKxyQL2goCdTdoUAOJjP5VwZPVE_wSpPo3HeoFdPqISmu4S9NaZFIRiZIKEhC4IC-dsUjlAWBnGOaUiHY4GhSk7lWSDYmeG0-Yqd3Rd_xk9e8ROw', 'width': 1008}]",ChIJtxbqM8NfvocRcvk-hWlqU50,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Family Dollar,{'open_now': False},1,229c1275097dced294a44802f29ef346d5449811,GOOGLE,3.8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '5WPX+MJ Saint Marys, KS, United States', 'global_code': '86F55WPX+MJ'}",34,"919 East Bertrand Avenue, Saint Marys",ChIJkcu2UrkwO4gRn6SPSld62g0,OPERATIONAL,"{'location': {'lat': 39.1866695, 'lng': -96.0509289}, 'viewport': {'northeast': {'lat': 39.1881591302915, 'lng': -96.04949386970848}, 'southwest': {'lat': 39.1854611697085, 'lng': -96.0521918302915}}}","[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107677710507232330710"">Hans Harmon</a>'], 'photo_reference': 'CmRaAAAAADaQRrIB55D3G_TAivqX51_phjaqV2F5x9W-2p9eIa68lpfUhQpxe3OjXEnpHKfFFSP_ZyE18stLG3ZoUQvgKVan_u5j0FwOwFg5uGWaI_22iqg9PGCTqyM651IqEcJtEhDqgU3ZvTQkYysBgDeHZSH2GhQejYaiacQy2aDcH-XeaEzrchIN-w', 'width': 5312}]",ChIJkcu2UrkwO4gRn6SPSld62g0,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,22fadfab81e2a721f259245a3140cbe7c08a5cbd,GOOGLE,3.9,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'XMFR+G8 Lawrence, KS, United States', 'global_code': '86C6XMFR+G8'}",1129,"550 Congressional Drive, Lawrence",ChIJXcal3Z9uv4cR6rc7cRPMVvM,OPERATIONAL,"{'location': {'lat': 38.9738203, 'lng': -95.30924979999999}, 'viewport': {'northeast': {'lat': 38.9747137802915, 'lng': -95.30808381970849}, 'southwest': {'lat': 38.9720158197085, 'lng': -95.31078178029149}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101047490365184657996"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAFWBCl-l8QrWvu11LPDDiBqBAubFmFQ2QLTGe6aw6-v8z6y9obQN6KW0Fy-Bvn7doB6oPp-da7l-S_HXrq0rV_LHzhAngNLOWc5Gkl2oGFfTR7Pv2hzivUUdcOdiKh-nAEhAFVxxL9yf9pnGiedieXfylGhRzkiUclkxhHNAFoqAQB-5xyEwpVg', 'width': 1067}]",ChIJXcal3Z9uv4cR6rc7cRPMVvM,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
ALDI,{'open_now': False},1,ab422d5e2a5f2044498493601baff9c5691ae1bd,GOOGLE,4.6,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '26QM+PC Topeka, KS, United States', 'global_code': '86F626QM+PC'}",484,"1530 Southwest Arvonia Place, Topeka",ChIJ9wo88Rv9vocRiMYTkTMF2FA,OPERATIONAL,"{'location': {'lat': 39.0392701, 'lng': -95.76639379999999}, 'viewport': {'northeast': {'lat': 39.0405323802915, 'lng': -95.76504691970848}, 'southwest': {'lat': 39.0378344197085, 'lng': -95.76774488029149}}}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110540613987749965012"">Lucas Jensen</a>'], 'photo_reference': 'CmRaAAAAw4xAe40ulH-UPnixZJUguwquoiIOS1_z3KoA5rLnqfN8eLcAkXQeiOr8ubrDSM5ly04yl-MVmUT3mAwp5tQMqCnoWCrDRwWN9KTmlkOBzbEgMOKMMWVzkmd8XN1MmnLPEhARigNBkO1OQB12hq-Kq0sdGhQdbLS_MSVJXZrTKVI5VAz7fHoLPg', 'width': 4032}]",ChIJ9wo88Rv9vocRiMYTkTMF2FA,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
ALDI,{'open_now': False},1,663f955f2f2cc2d9b5e872053b30575caa5e19f2,GOOGLE,4.5,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '2878+JW Topeka, KS, United States', 'global_code': '86F62878+JW'}",795,"105 Southwest 29th Street, Topeka",ChIJi7KIXtMcv4cR23ynpPXiBZU,OPERATIONAL,"{'location': {'lat': 39.01401970000001, 'lng': -95.68274389999999}, 'viewport': {'northeast': {'lat': 39.01593543029151, 'lng': -95.6813757697085}, 'southwest': {'lat': 39.01323746970851, 'lng': -95.6840737302915}}}","[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113845530242245324988"">Pam Renovato</a>'], 'photo_reference': 'CmRaAAAA-pSgu6TfTlLTpTJzY3I5So77RNh21MOFMTsgMH3xlPHI2baP__xoVfXgmigMed493QQZH3hsSGDPGRKBizTDCVSiS4_YBlmSTgxDmxrZsG-qhXx9gKyFdZbLY6_xoPpSEhDYdFiftTKSbEr5Kx3-9UcHGhSfC9sd_s1Czse5LWFCG9TIKniPDw', 'width': 1600}]",ChIJi7KIXtMcv4cR23ynpPXiBZU,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,1cb543542e5a7b33e202ac7b586db9b0f83d79ce,GOOGLE,3.8,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'X8X4+9F Topeka, KS, United States', 'global_code': '86C6X8X4+9F'}",2365,"1301 Southwest 37th Street, Topeka",ChIJ8-8DDyQdv4cRZzX_zTOHusQ,OPERATIONAL,"{'location': {'lat': 38.9984741, 'lng': -95.6937866}, 'viewport': {'northeast': {'lat': 39.0002202302915, 'lng': -95.69232846970849}, 'southwest': {'lat': 38.9975222697085, 'lng': -95.69502643029149}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114348318547078369502"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAZYNnHJPCgsIJcKqY8pPCI4GTmnTGVD69XTv-ou6nz3U6d1q43saEQmmHjLMrU7JSLyQHzibqV1-Srhqf3kCqMqPidoqY9gXbcV4-UEXyan31AUgkha3Fl091uj-RGQ5kEhB8cVJeGsvSourlkG_xDtQyGhSz2fX4hG-0j6wZ33H0SyOc8xz_eg', 'width': 1067}]",ChIJ8-8DDyQdv4cRZzX_zTOHusQ,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,07bfbaf70f7ccffdc1a41177012cf10fee3759fe,GOOGLE,3.8,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '26QP+W5 Topeka, KS, United States', 'global_code': '86F626QP+W5'}",2926,"1501 Southwest Wanamaker Road, Topeka",ChIJZ0hugRr9vocRtJBjFKYOIt4,OPERATIONAL,"{'location': {'lat': 39.0398354, 'lng': -95.7646231}, 'viewport': {'northeast': {'lat': 39.0413326, 'lng': -95.76286851970849}, 'southwest': {'lat': 39.0375398, 'lng': -95.7655664802915}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113380735975218876397"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAHQcaGuVxUih_OhgRhJ7ppMurqlx9j63ym4XgfZN20mykckcgHmAmhGzeq88cueh7ghHHnuAVwteDP-AzQLp_RpphZWDp0i19CL5iPJxWTjZOrIh4YLoidqR5mWDSPzw5EhAhYI29bePyn4aNDqoNd_FsGhQcDlJ0BV3B1bP9cKbFYZAC_oW9fg', 'width': 1067}]",ChIJZ0hugRr9vocRtJBjFKYOIt4,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
The Merc Co+op,{'open_now': True},,32aa3050dce0fdf951b60995428ed81b29cbaa2d,GOOGLE,4.4,"['grocery_or_supermarket', 'atm', 'supermarket', 'finance', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XP8Q+WG Lawrence, KS, United States', 'global_code': '86C6XP8Q+WG'}",159,"901 Iowa Street, Lawrence",ChIJl6mXYyRvv4cRJp9amgDWFDA,OPERATIONAL,"{'location': {'lat': 38.9673622, 'lng': -95.26120879999999}, 'viewport': {'northeast': {'lat': 38.9687110302915, 'lng': -95.25982101970848}, 'southwest': {'lat': 38.9660130697085, 'lng': -95.26251898029149}}}","[{'height': 1001, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114390964262203906820"">The Merc Co+op</a>'], 'photo_reference': 'CmRaAAAAk2UR8VKzwL8OG0mdp_2EFa11FA1BMwhPQvqbKq52ay0Ci8ZQ38GeFxoLIr73SRx4bO1UIWlMMOgTAT7UKAfz0p9tprkElGEfxQ2Oodd7euCaQZPoH-yLAS2LSzfARtulEhDhYzxFPxTECO9R9cK---9gGhSilsr9sGvdZuTn_42sYYGzxVdc4g', 'width': 1500}]",ChIJl6mXYyRvv4cRJp9amgDWFDA,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,62c16a6b9bea88118a8dce6ad244f7d576643144,GOOGLE,3.8,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'WPFV+84 Lawrence, KS, United States', 'global_code': '86C6WPFV+84'}",2389,"3300 Iowa Street, Lawrence",ChIJI8p9A-Vov4cRV54jdCVamR4,OPERATIONAL,"{'location': {'lat': 38.923265, 'lng': -95.2572258}, 'viewport': {'northeast': {'lat': 38.9247255302915, 'lng': -95.2561444697085}, 'southwest': {'lat': 38.9220275697085, 'lng': -95.25884243029151}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101139217583079922403"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAL37iEQ0fxBBguxWL36wWedDWEG9xer5pjucGcB0IVUE0Pyh2ZQAjpTUyXDTb3Xmo9loMzHFU1e0dHJFJ5F3x5LRb7XO4FOPLrwbD-gLaBaH48ACrljrd78YtleFAfM_sEhD0BEmCyav7ten59fjFRdueGhSttTFrghgMQdk7ZrFH7P0MPy7h3g', 'width': 1067}]",ChIJI8p9A-Vov4cRV54jdCVamR4,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Checkers Foods,{'open_now': False},,8f103cf9bce72df8cdb607cde5e81a94546cf040,GOOGLE,4.5,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WQR5+QM Lawrence, KS, United States', 'global_code': '86C6WQR5+QM'}",1429,"2300 Louisiana Street, Lawrence",ChIJTf1Carpov4cRoRboBl_DS68,OPERATIONAL,"{'location': {'lat': 38.9419181, 'lng': -95.2408057}, 'viewport': {'northeast': {'lat': 38.9432714302915, 'lng': -95.2396216697085}, 'southwest': {'lat': 38.9405734697085, 'lng': -95.2423196302915}}}","[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102729142068874634194"">Shane Rogers</a>'], 'photo_reference': 'CmRaAAAAFsbC9Q7Yq-tFvNi-FRFBvSnWDmOCJLRBl7v_Xaf1RsEiocpV1J6_3eFPl2n8aOUgcW_28FUKE3y6Ly4_ShKvj3Y0KSV1gzi9ouiuAHq9PPIxwoa21-tgd2T8fHStD38AEhAD-0iJSCczQE5CevqrTjLnGhStG-QZjUxiwDJfu_NFbqI9wzMjlw', 'width': 4048}]",ChIJTf1Carpov4cRoRboBl_DS68,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Family Dollar,{'open_now': False},1,598a69b7e1210bc2195b621f4afd36fe696dde31,GOOGLE,3.6,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '28H4+M3 Topeka, KS, United States', 'global_code': '86F628H4+M3'}",103,"1313 Southwest 21st Street, Topeka",ChIJgWQ1x9sCv4cRWa3ZFUS4fMY,OPERATIONAL,"{'location': {'lat': 39.0291267, 'lng': -95.6947591}, 'viewport': {'northeast': {'lat': 39.0307573302915, 'lng': -95.6934051697085}, 'southwest': {'lat': 39.0280593697085, 'lng': -95.6961031302915}}}","[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112947663749498605161"">Sonja begs his own</a>'], 'photo_reference': 'CmRaAAAAlPetu8kepp2J_2V4Zxhv2pJxVknnFH6dSK93UvIJV2vk_YkJDFSSs6wkxroCiYY87uMIeTSopSC6ML46IERUDWytQY5HTn0ERJgpU0G8KuTc1tjXrlaKukjyKYARlJtEEhDddKMeokzRhKhDqEEnYJg-GhR4nmgSS8fUcUEZ_aVUJVFyABZfTA', 'width': 3264}]",ChIJgWQ1x9sCv4cRWa3ZFUS4fMY,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Neighborhood Market,{'open_now': False},1,319d4b69fcf15cf0130c73577dc8c6868f7ab374,GOOGLE,4.2,"['supermarket', 'department_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '376R+2M Topeka, KS, United States', 'global_code': '86F6376R+2M'}",1192,"335 Southwest Macvicar Avenue, Topeka",ChIJs6SZLFwCv4cRKGY15GFtpGk,OPERATIONAL,"{'location': {'lat': 39.06, 'lng': -95.70833329999999}, 'viewport': {'northeast': {'lat': 39.0614634802915, 'lng': -95.70681541970849}, 'southwest': {'lat': 39.0587655197085, 'lng': -95.7095133802915}}}","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116393779596947385262"">SM CM</a>'], 'photo_reference': 'CmRaAAAAYRac_nsAu4ebXXc29tcR-DDC4vtaAgA8-5cBsD5EEyPHeU2xe7hzPPAZKmfJQvFRfrMW4q2r1_PgCMFbFJJuthk3xaRFo9pwiLcWdqGHjJXGIK8-wfKta4ivjpPlzBBXEhAsW3GpxlOwR8wy1erJL9VXGhTkHrNImuIUOiPLo7pVtFsv15Awsw', 'width': 4032}]",ChIJs6SZLFwCv4cRKGY15GFtpGk,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Family Dollar,{'open_now': False},1,2d337a04ab10f82664db29b7a7c0751105a22ef8,GOOGLE,4.1,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '28H8+J9 Topeka, KS, United States', 'global_code': '86F628H8+J9'}",15,"501 Southwest 21st Street, Topeka",ChIJka4C8yYDv4cRMOPKliUaz_w,OPERATIONAL,"{'location': {'lat': 39.029078, 'lng': -95.68408199999999}, 'viewport': {'northeast': {'lat': 39.03071513029149, 'lng': -95.68272666970847}, 'southwest': {'lat': 39.02801716970849, 'lng': -95.6854246302915}}}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106803257048695791885"">cheese grangran</a>'], 'photo_reference': 'CmRaAAAAMVSfBWZvZcNL3WSKeR2-DDTAfAMSFzN4z_r6yZLFQ-4wbM6xWyHzZodT4w1OBsLwczVdWVv7vWyJ33GEKsVEzKzA5VFWECIhxVNu4HaRiogAluMrynWBRQeWYoT2ZozuEhB2jkl0MJ6pXWZVx1GN69ezGhTLnhaU1mhAw1lOARl-NUBtUKzigw', 'width': 4032}]",ChIJka4C8yYDv4cRMOPKliUaz_w,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
La Unica Supermarket,{'open_now': True},,ab162b1070af9632a35fb3ee976db62a7dac64b5,GOOGLE,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '28WW+JQ Topeka, KS, United States', 'global_code': '86F628WW+JQ'}",62,"1706 Southeast 6th Avenue, Topeka",ChIJc1ue8GQDv4cR-8rgKiqSoxg,OPERATIONAL,"{'location': {'lat': 39.046624, 'lng': -95.6530263}, 'viewport': {'northeast': {'lat': 39.0478783802915, 'lng': -95.6517183197085}, 'southwest': {'lat': 39.0451804197085, 'lng': -95.6544162802915}}}","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108504580203407148576"">Johnny Jimenez</a>'], 'photo_reference': 'CmRaAAAAE-ZrlJDn74w9GG3RABauhGWS2Nw0icq4tARhGK3HEk889Xkh4Zjrlxztp7DUeJ1vwX2Z8uBEV7i_LnaC_NO7EyKQey9WILsgKXAV5dCGwxz8efww6oM4pRWvT3SW9V2yEhD7snY5r73LAP5Hyo4mYGlEGhQWo66IfrXpZ25ouclL59MuHLLRIg', 'width': 4032}]",ChIJc1ue8GQDv4cR-8rgKiqSoxg,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,1e2861bc97b1083b5ba7c73854d4f1c0d8a9dfac,GOOGLE,3.9,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '38VH+F8 Topeka, KS, United States', 'global_code': '86F638VH+F8'}",1612,"2600 Northwest Rochester Road, Topeka",ChIJzwhE5tsDv4cRJX1WQLklKV4,OPERATIONAL,"{'location': {'lat': 39.09366569999999, 'lng': -95.671691}, 'viewport': {'northeast': {'lat': 39.09477848029149, 'lng': -95.67051241970849}, 'southwest': {'lat': 39.09208051970849, 'lng': -95.6732103802915}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115027842915713453145"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAiO5uhjgWSOZ62LfF_rxHzIamvdaYp-5yn8rppJ8oR9zXgyeGlR0626He4tjH-KElWku8oH6It9Z3f6rmL5G9obCIq6yuuUM9GR0uUEaa-3hC4XkLF2_WUHcyFFgsiVvLEhAFNJ99JiPiZnaTpTujVwlFGhSAjTQLN6HZmMO8yuh4fSmzTUoZQQ', 'width': 1067}]",ChIJzwhE5tsDv4cRJX1WQLklKV4,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,61424ef4e10e732fa0c4e6707fcf68148462df26,GOOGLE,4,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '29C2+6G Topeka, KS, United States', 'global_code': '86F629C2+6G'}",1547,"2630 Southeast California Avenue, Topeka",ChIJP7Qfg1QDv4cRddkUwxz56CQ,OPERATIONAL,"{'location': {'lat': 39.0205841, 'lng': -95.648674}, 'viewport': {'northeast': {'lat': 39.0219397302915, 'lng': -95.64746921970848}, 'southwest': {'lat': 39.0192417697085, 'lng': -95.6501671802915}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107590634059198291968"">Walmart Supercenter</a>'], 'photo_reference': 'CmRZAAAAABL2Z2kTLvxnhtTCdLhurYTSTvQT76ZMkKJ7X_NsT1BPjv2oqecOGC357KK3q-_3xGYxjYrCZHojbvPH4YpmntrcJJbVDLDPrQAvUQT9VjdyZhvR835lGo6B1gFBvB-iEhB3fj5T-O_LC_AYIcyH3oqjGhS3uDYkv7HSRBqS6AFEh3cndRaThA', 'width': 1067}]",ChIJP7Qfg1QDv4cRddkUwxz56CQ,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Tilton's Westside Thriftway,{'open_now': False},,f3ed32a41c6c14d32b143692f096cea37d7ec2f2,GOOGLE,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '3846+7V Topeka, KS, United States', 'global_code': '86F63846+7V'}",243,"1100 Southwest 6th Avenue, Topeka",ChIJUz-5JwADv4cR1iIHxLk6cnM,OPERATIONAL,"{'location': {'lat': 39.0556825, 'lng': -95.6877882}, 'viewport': {'northeast': {'lat': 39.0569481802915, 'lng': -95.6864747697085}, 'southwest': {'lat': 39.0542502197085, 'lng': -95.6891727302915}}}","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104016565116761288788"">halflifefreak12</a>'], 'photo_reference': 'CmRaAAAAdlLXhwOMUxZnxlN1D2KZgxxdahNhJQvubYRKUmovShBp3oLjJTb397tm7XMFCG9RujikD3U3cbFnJD3oucx_OkywyPImWn3KbAyOwu5NZ2j4oOnDe3Fv_RWmpUwk4Eo8EhDxCpEtZ4gnUNp6MkiYT7cuGhSmgssPR7cHeTVNaqpbBP89TFl7ww', 'width': 3120}]",ChIJUz-5JwADv4cR1iIHxLk6cnM,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Apple Market,{'open_now': False},,892b6d2513b2ff1be9045ede67a1800b759c4bc7,GOOGLE,4.3,"['grocery_or_supermarket', 'atm', 'supermarket', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '27JF+MQ Topeka, KS, United States', 'global_code': '86F627JF+MQ'}",273,"1945 Southwest Gage Boulevard, Topeka",ChIJMeHvfKECv4cRz3GJ5nxWSXA,OPERATIONAL,"{'location': {'lat': 39.03168730000001, 'lng': -95.72558320000002}, 'viewport': {'northeast': {'lat': 39.0330362802915, 'lng': -95.7241482197085}, 'southwest': {'lat': 39.03033831970851, 'lng': -95.7268461802915}}}","[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100048919626300967221"">Donna Rae Pearson</a>'], 'photo_reference': 'CmRaAAAAZ9SGveL6AlDs4ZbVuOE47m4emP2ZiDXRXkZHsv45MoAhTa_n3SpcQlQdrzx9bKL2zPZ9ojONlAPEkkgbWxFzVGBd34bH0JwXpll0Y37x1Zx_r285g2qHTIZP1mdLmNmEEhDZDV349bc9nPeldp8xGA8cGhRQz5xFGRPCAYhwXHl4pXmKAqsdjQ', 'width': 4608}]",ChIJMeHvfKECv4cRz3GJ5nxWSXA,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Country Harvest IGA,{'open_now': True},,daa2cc046c05f149dc271839d6380d103bcc2757,GOOGLE,4.2,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '5CHJ+67 Meriden, KS, United States', 'global_code': '86F65CHJ+67'}",94,"7312 K4 Hwy, Meriden",ChIJSfC5KPsHv4cR0IoSp9lJyxo,OPERATIONAL,"{'location': {'lat': 39.178006, 'lng': -95.56931999999999}, 'viewport': {'northeast': {'lat': 39.17916115, 'lng': -95.5683841697085}, 'southwest': {'lat': 39.17617495, 'lng': -95.5710821302915}}}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111579789319617052240"">Shannon Silversmith</a>'], 'photo_reference': 'CmRaAAAAFsCCkmdUI_2lE3fIxoiJflYw3a04YEqyGogelMZpuVbvoBdxxAXZ-FptRTefWmQ3j4nxqeuSV-xDTvZdAFNMoXylrEV5L5KU8DT4jZFGHakDMI05RBhyJ6yMQHCtyVRCEhCPEvqu6wO5_h5WVskNsfg4GhS5OnJ5rqEXOCQpntbKhmkCX1fGIg', 'width': 4032}]",ChIJSfC5KPsHv4cR0IoSp9lJyxo,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
Walmart Supercenter,{'open_now': False},1,57c470dea5e511deaea8773aee06bab5a81cff8f,GOOGLE,3.9,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'F64X+JP Holton, KS, United States', 'global_code': '86F6F64X+JP'}",519,"427 S, Arizona Avenue, Holton",ChIJP_IFLyNLvocR8hdIrQHt0O4,OPERATIONAL,"{'location': {'lat': 39.456527, 'lng': -95.7507145}, 'viewport': {'northeast': {'lat': 39.4575833802915, 'lng': -95.74834649999998}, 'southwest': {'lat': 39.4548854197085, 'lng': -95.7521221}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100167153958297667849"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAFEryRJmcTTVzrLJ5eyoE8KSlv2SLpmuOIDnyUfDc6KIwQb3xs_Zn1DhF9aFnaK3lGk0Na06fU4ETl6YGLx3Ti6qxTI1-c-E1XYDNcaJE6J3xf2n_60BiqjnzLYawY7ydEhBzJH9OzrvyyWwiTE-nLfxRGhS9btury-RYLSWLk3elHoqfbyZtUA', 'width': 1067}]",ChIJP_IFLyNLvocR8hdIrQHt0O4,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
